partida_idx,adversario,cnn_primeiro,numero_jogada,n_tracos_antes,jogada_cnn,jogada_otima,score_cnn,score_otimo,delta,cnn_jogou_otima,n_grau3_disponivel,fase,classe_delta,retrato_path
53,Minimax(p=3),1,26,25,V_3_4,V_3_4,6,6,0,1,1,transicao,inocua,Minimax_p_3/cnn1_partida0053/jogada026_cnn_t25_d0_inocua.png
53,Minimax(p=3),1,27,26,H_4_5,H_4_5,5,5,0,1,1,transicao,inocua,Minimax_p_3/cnn1_partida0053/jogada027_cnn_t26_d0_inocua.png
53,Minimax(p=3),1,28,27,V_5_4,V_5_4,4,4,0,1,1,transicao,inocua,Minimax_p_3/cnn1_partida0053/jogada028_cnn_t27_d0_inocua.png
53,Minimax(p=3),1,29,28,H_6_3,H_6_3,3,3,0,1,1,fim,inocua,Minimax_p_3/cnn1_partida0053/jogada029_cnn_t28_d0_inocua.png
53,Minimax(p=3),1,30,29,V_7_6,V_7_4,-2,2,4,0,1,fim,fatal,Minimax_p_3/cnn1_partida0053/jogada030_cnn_t29_d4_fatal.png
58,Minimax(p=3),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0058/jogada001_cnn_t00_d0_inocua.png
58,Minimax(p=3),1,3,2,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0058/jogada003_cnn_t02_d0_inocua.png
58,Minimax(p=3),1,5,4,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0058/jogada005_cnn_t04_d0_inocua.png
58,Minimax(p=3),1,7,6,V_3_6,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0058/jogada007_cnn_t06_d0_inocua.png
58,Minimax(p=3),1,9,8,V_3_2,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0058/jogada009_cnn_t08_d0_inocua.png
58,Minimax(p=3),1,11,10,H_0_5,H_0_3,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0058/jogada011_cnn_t10_d0_inocua.png
58,Minimax(p=3),1,13,12,H_8_3,H_0_3,0,1,1,0,0,meio,inocua,Minimax_p_3/cnn1_partida0058/jogada013_cnn_t12_d1_inocua.png
58,Minimax(p=3),1,15,14,V_3_0,H_0_3,1,4,3,0,0,meio,moderada,Minimax_p_3/cnn1_partida0058/jogada015_cnn_t14_d3_moderada.png
58,Minimax(p=3),1,17,16,H_0_3,H_0_3,2,2,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0058/jogada017_cnn_t16_d0_inocua.png
58,Minimax(p=3),1,19,18,H_6_1,H_6_1,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0058/jogada019_cnn_t18_d0_inocua.png
58,Minimax(p=3),1,20,19,H_4_1,H_4_1,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0058/jogada020_cnn_t19_d0_inocua.png
58,Minimax(p=3),1,21,20,V_1_0,V_1_0,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0058/jogada021_cnn_t20_d0_inocua.png
58,Minimax(p=3),1,24,23,V_7_4,V_7_4,8,8,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0058/jogada024_cnn_t23_d0_inocua.png
58,Minimax(p=3),1,25,24,H_6_3,H_6_3,7,7,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0058/jogada025_cnn_t24_d0_inocua.png
58,Minimax(p=3),1,26,25,V_5_4,V_5_4,6,6,0,1,1,transicao,inocua,Minimax_p_3/cnn1_partida0058/jogada026_cnn_t25_d0_inocua.png
58,Minimax(p=3),1,27,26,H_4_5,H_4_5,5,5,0,1,1,transicao,inocua,Minimax_p_3/cnn1_partida0058/jogada027_cnn_t26_d0_inocua.png
58,Minimax(p=3),1,28,27,V_3_4,V_3_4,4,4,0,1,1,transicao,inocua,Minimax_p_3/cnn1_partida0058/jogada028_cnn_t27_d0_inocua.png
58,Minimax(p=3),1,29,28,H_2_3,H_2_3,3,3,0,1,1,fim,inocua,Minimax_p_3/cnn1_partida0058/jogada029_cnn_t28_d0_inocua.png
58,Minimax(p=3),1,30,29,V_1_6,V_1_4,-2,2,4,0,1,fim,fatal,Minimax_p_3/cnn1_partida0058/jogada030_cnn_t29_d4_fatal.png
56,Minimax(p=3),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0056/jogada001_cnn_t00_d0_inocua.png
56,Minimax(p=3),1,3,2,V_5_0,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0056/jogada003_cnn_t02_d0_inocua.png
56,Minimax(p=3),1,5,4,V_3_6,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0056/jogada005_cnn_t04_d0_inocua.png
56,Minimax(p=3),1,7,6,H_2_5,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0056/jogada007_cnn_t06_d0_inocua.png
56,Minimax(p=3),1,9,8,V_3_2,H_0_5,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0056/jogada009_cnn_t08_d0_inocua.png
56,Minimax(p=3),1,11,10,V_1_2,H_0_5,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0056/jogada011_cnn_t10_d0_inocua.png
56,Minimax(p=3),1,13,12,V_5_6,H_0_5,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0056/jogada013_cnn_t12_d0_inocua.png
56,Minimax(p=3),1,15,14,V_3_0,H_0_5,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0056/jogada015_cnn_t14_d0_inocua.png
56,Minimax(p=3),1,17,16,H_0_5,H_0_5,-2,-2,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0056/jogada017_cnn_t16_d0_inocua.png
56,Minimax(p=3),1,19,18,H_4_3,H_4_3,8,8,0,1,2,meio,inocua,Minimax_p_3/cnn1_partida0056/jogada019_cnn_t18_d0_inocua.png
56,Minimax(p=3),1,20,19,V_7_4,V_7_4,6,6,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0056/jogada020_cnn_t19_d0_inocua.png
56,Minimax(p=3),1,21,20,H_6_5,H_6_5,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0056/jogada021_cnn_t20_d0_inocua.png
56,Minimax(p=3),1,22,21,H_4_5,H_4_5,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0056/jogada022_cnn_t21_d0_inocua.png
56,Minimax(p=3),1,23,22,V_3_4,V_3_4,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0056/jogada023_cnn_t22_d0_inocua.png
56,Minimax(p=3),1,24,23,H_2_3,H_2_3,3,3,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0056/jogada024_cnn_t23_d0_inocua.png
56,Minimax(p=3),1,25,24,V_1_6,V_1_6,2,2,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0056/jogada025_cnn_t24_d0_inocua.png
56,Minimax(p=3),1,28,27,V_1_0,V_1_0,4,4,0,1,2,transicao,inocua,Minimax_p_3/cnn1_partida0056/jogada028_cnn_t27_d0_inocua.png
56,Minimax(p=3),1,29,28,H_4_1,H_4_1,3,3,0,1,1,fim,inocua,Minimax_p_3/cnn1_partida0056/jogada029_cnn_t28_d0_inocua.png
56,Minimax(p=3),1,30,29,V_7_0,H_6_1,-2,2,4,0,1,fim,fatal,Minimax_p_3/cnn1_partida0056/jogada030_cnn_t29_d4_fatal.png
59,Minimax(p=3),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0059/jogada001_cnn_t00_d0_inocua.png
59,Minimax(p=3),1,3,2,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0059/jogada003_cnn_t02_d0_inocua.png
59,Minimax(p=3),1,5,4,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0059/jogada005_cnn_t04_d0_inocua.png
59,Minimax(p=3),1,7,6,V_5_6,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0059/jogada007_cnn_t06_d0_inocua.png
59,Minimax(p=3),1,9,8,V_1_2,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0059/jogada009_cnn_t08_d0_inocua.png
59,Minimax(p=3),1,11,10,H_2_5,H_0_3,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0059/jogada011_cnn_t10_d0_inocua.png
59,Minimax(p=3),1,13,12,V_7_2,V_1_0,-1,-1,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0059/jogada013_cnn_t12_d0_inocua.png
59,Minimax(p=3),1,15,14,H_8_3,V_1_0,3,3,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0059/jogada015_cnn_t14_d0_inocua.png
59,Minimax(p=3),1,17,16,H_2_1,V_1_0,4,4,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0059/jogada017_cnn_t16_d0_inocua.png
59,Minimax(p=3),1,20,19,V_7_4,V_5_4,4,4,0,1,2,meio,inocua,Minimax_p_3/cnn1_partida0059/jogada020_cnn_t19_d0_inocua.png
59,Minimax(p=3),1,21,20,H_8_5,V_5_4,4,4,0,1,2,meio,inocua,Minimax_p_3/cnn1_partida0059/jogada021_cnn_t20_d0_inocua.png
59,Minimax(p=3),1,22,21,V_5_4,V_5_4,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0059/jogada022_cnn_t21_d0_inocua.png
59,Minimax(p=3),1,23,22,V_3_6,V_3_6,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0059/jogada023_cnn_t22_d0_inocua.png
59,Minimax(p=3),1,26,25,V_3_2,V_3_2,6,6,0,1,2,transicao,inocua,Minimax_p_3/cnn1_partida0059/jogada026_cnn_t25_d0_inocua.png
59,Minimax(p=3),1,27,26,H_2_3,H_2_3,5,5,0,1,2,transicao,inocua,Minimax_p_3/cnn1_partida0059/jogada027_cnn_t26_d0_inocua.png
59,Minimax(p=3),1,28,27,H_6_1,V_1_4,4,4,0,1,2,transicao,inocua,Minimax_p_3/cnn1_partida0059/jogada028_cnn_t27_d0_inocua.png
59,Minimax(p=3),1,29,28,H_8_1,V_1_4,3,3,0,1,2,fim,inocua,Minimax_p_3/cnn1_partida0059/jogada029_cnn_t28_d0_inocua.png
59,Minimax(p=3),1,30,29,V_1_6,V_1_4,-2,2,4,0,1,fim,fatal,Minimax_p_3/cnn1_partida0059/jogada030_cnn_t29_d4_fatal.png
60,Minimax(p=3),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0060/jogada001_cnn_t00_d0_inocua.png
60,Minimax(p=3),1,3,2,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0060/jogada003_cnn_t02_d0_inocua.png
60,Minimax(p=3),1,5,4,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0060/jogada005_cnn_t04_d0_inocua.png
60,Minimax(p=3),1,7,6,H_2_5,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0060/jogada007_cnn_t06_d0_inocua.png
60,Minimax(p=3),1,9,8,V_3_2,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0060/jogada009_cnn_t08_d0_inocua.png
60,Minimax(p=3),1,11,10,V_7_4,H_0_3,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0060/jogada011_cnn_t10_d0_inocua.png
60,Minimax(p=3),1,13,12,V_7_2,H_0_3,-2,0,2,0,0,meio,moderada,Minimax_p_3/cnn1_partida0060/jogada013_cnn_t12_d2_moderada.png
60,Minimax(p=3),1,15,14,H_2_3,H_2_3,1,1,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0060/jogada015_cnn_t14_d0_inocua.png
60,Minimax(p=3),1,17,16,H_6_5,H_6_5,2,2,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0060/jogada017_cnn_t16_d0_inocua.png
60,Minimax(p=3),1,21,20,H_6_3,V_3_4,4,4,0,1,2,meio,inocua,Minimax_p_3/cnn1_partida0060/jogada021_cnn_t20_d0_inocua.png
60,Minimax(p=3),1,22,21,H_8_3,H_8_3,4,4,0,1,2,meio,inocua,Minimax_p_3/cnn1_partida0060/jogada022_cnn_t21_d0_inocua.png
60,Minimax(p=3),1,23,22,V_3_6,V_3_6,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0060/jogada023_cnn_t22_d0_inocua.png
60,Minimax(p=3),1,26,25,H_4_1,V_1_2,6,6,0,1,2,transicao,inocua,Minimax_p_3/cnn1_partida0060/jogada026_cnn_t25_d0_inocua.png
60,Minimax(p=3),1,27,26,V_1_2,V_1_2,5,5,0,1,2,transicao,inocua,Minimax_p_3/cnn1_partida0060/jogada027_cnn_t26_d0_inocua.png
60,Minimax(p=3),1,28,27,H_6_1,V_1_4,4,4,0,1,2,transicao,inocua,Minimax_p_3/cnn1_partida0060/jogada028_cnn_t27_d0_inocua.png
60,Minimax(p=3),1,29,28,H_8_1,V_1_4,3,3,0,1,2,fim,inocua,Minimax_p_3/cnn1_partida0060/jogada029_cnn_t28_d0_inocua.png
60,Minimax(p=3),1,30,29,V_1_6,V_1_4,-2,2,4,0,1,fim,fatal,Minimax_p_3/cnn1_partida0060/jogada030_cnn_t29_d4_fatal.png
62,Minimax(p=3),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0062/jogada001_cnn_t00_d0_inocua.png
62,Minimax(p=3),1,3,2,V_3_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0062/jogada003_cnn_t02_d0_inocua.png
62,Minimax(p=3),1,5,4,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0062/jogada005_cnn_t04_d0_inocua.png
62,Minimax(p=3),1,7,6,V_3_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0062/jogada007_cnn_t06_d0_inocua.png
62,Minimax(p=3),1,9,8,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0062/jogada009_cnn_t08_d0_inocua.png
62,Minimax(p=3),1,11,10,H_6_5,H_0_3,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0062/jogada011_cnn_t10_d0_inocua.png
62,Minimax(p=3),1,13,12,V_7_2,H_8_3,-1,1,2,0,0,meio,moderada,Minimax_p_3/cnn1_partida0062/jogada013_cnn_t12_d2_moderada.png
62,Minimax(p=3),1,15,14,V_5_6,H_2_3,-2,-1,1,0,0,meio,inocua,Minimax_p_3/cnn1_partida0062/jogada015_cnn_t14_d1_inocua.png
62,Minimax(p=3),1,17,16,H_8_5,H_0_5,-4,-4,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0062/jogada017_cnn_t16_d0_inocua.png
62,Minimax(p=3),1,20,19,V_1_6,V_1_6,-6,-6,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0062/jogada020_cnn_t19_d0_inocua.png
62,Minimax(p=3),1,21,20,H_6_3,V_1_2,-8,-8,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0062/jogada021_cnn_t20_d0_inocua.png
65,Minimax(p=3),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0065/jogada001_cnn_t00_d0_inocua.png
65,Minimax(p=3),1,3,2,V_7_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0065/jogada003_cnn_t02_d0_inocua.png
65,Minimax(p=3),1,5,4,V_3_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0065/jogada005_cnn_t04_d0_inocua.png
65,Minimax(p=3),1,7,6,H_2_5,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0065/jogada007_cnn_t06_d0_inocua.png
65,Minimax(p=3),1,9,8,V_3_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0065/jogada009_cnn_t08_d0_inocua.png
65,Minimax(p=3),1,11,10,V_5_0,H_0_1,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0065/jogada011_cnn_t10_d0_inocua.png
65,Minimax(p=3),1,13,12,V_1_2,V_1_2,1,1,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0065/jogada013_cnn_t12_d0_inocua.png
65,Minimax(p=3),1,15,14,V_5_6,H_6_5,-2,0,2,0,0,meio,moderada,Minimax_p_3/cnn1_partida0065/jogada015_cnn_t14_d2_moderada.png
65,Minimax(p=3),1,17,16,H_4_3,H_6_5,-6,-2,4,0,0,meio,fatal,Minimax_p_3/cnn1_partida0065/jogada017_cnn_t16_d4_fatal.png
65,Minimax(p=3),1,20,19,H_0_1,H_0_1,-8,-8,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0065/jogada020_cnn_t19_d0_inocua.png
67,Minimax(p=3),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0067/jogada001_cnn_t00_d0_inocua.png
67,Minimax(p=3),1,3,2,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0067/jogada003_cnn_t02_d0_inocua.png
67,Minimax(p=3),1,5,4,V_3_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0067/jogada005_cnn_t04_d0_inocua.png
67,Minimax(p=3),1,7,6,V_5_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0067/jogada007_cnn_t06_d0_inocua.png
67,Minimax(p=3),1,9,8,V_1_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0067/jogada009_cnn_t08_d0_inocua.png
67,Minimax(p=3),1,11,10,V_3_2,H_0_3,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0067/jogada011_cnn_t10_d0_inocua.png
67,Minimax(p=3),1,13,12,H_0_5,V_1_4,0,1,1,0,0,meio,inocua,Minimax_p_3/cnn1_partida0067/jogada013_cnn_t12_d1_inocua.png
67,Minimax(p=3),1,15,14,V_5_4,H_4_1,-4,0,4,0,0,meio,fatal,Minimax_p_3/cnn1_partida0067/jogada015_cnn_t14_d4_fatal.png
67,Minimax(p=3),1,17,16,V_7_0,H_0_1,-6,-6,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0067/jogada017_cnn_t16_d0_inocua.png
67,Minimax(p=3),1,19,18,H_0_1,H_0_1,-8,-8,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0067/jogada019_cnn_t18_d0_inocua.png
61,Minimax(p=3),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0061/jogada001_cnn_t00_d0_inocua.png
61,Minimax(p=3),1,3,2,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0061/jogada003_cnn_t02_d0_inocua.png
61,Minimax(p=3),1,5,4,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0061/jogada005_cnn_t04_d0_inocua.png
61,Minimax(p=3),1,7,6,H_2_5,H_0_5,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0061/jogada007_cnn_t06_d0_inocua.png
61,Minimax(p=3),1,9,8,V_3_2,H_0_5,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0061/jogada009_cnn_t08_d0_inocua.png
61,Minimax(p=3),1,11,10,V_5_6,H_0_5,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0061/jogada011_cnn_t10_d0_inocua.png
61,Minimax(p=3),1,13,12,V_7_4,H_6_3,-1,0,1,0,0,meio,inocua,Minimax_p_3/cnn1_partida0061/jogada013_cnn_t12_d1_inocua.png
61,Minimax(p=3),1,15,14,H_8_1,V_7_0,2,2,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0061/jogada015_cnn_t14_d0_inocua.png
61,Minimax(p=3),1,17,16,V_7_6,V_7_6,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0061/jogada017_cnn_t16_d0_inocua.png
61,Minimax(p=3),1,20,19,V_1_2,V_1_2,3,3,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0061/jogada020_cnn_t19_d0_inocua.png
61,Minimax(p=3),1,21,20,V_1_4,V_1_6,-1,1,2,0,1,meio,moderada,Minimax_p_3/cnn1_partida0061/jogada021_cnn_t20_d2_moderada.png
61,Minimax(p=3),1,22,21,V_1_6,V_1_6,-1,-1,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0061/jogada022_cnn_t21_d0_inocua.png
61,Minimax(p=3),1,23,22,H_4_1,V_3_0,-4,-4,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0061/jogada023_cnn_t22_d0_inocua.png
61,Minimax(p=3),1,29,28,H_4_5,H_4_3,4,4,0,1,2,fim,inocua,Minimax_p_3/cnn1_partida0061/jogada029_cnn_t28_d0_inocua.png
61,Minimax(p=3),1,30,29,V_5_4,H_4_3,3,3,0,1,2,fim,inocua,Minimax_p_3/cnn1_partida0061/jogada030_cnn_t29_d0_inocua.png
61,Minimax(p=3),1,31,30,H_4_3,H_4_3,2,2,0,1,2,fim,inocua,Minimax_p_3/cnn1_partida0061/jogada031_cnn_t30_d0_inocua.png
63,Minimax(p=3),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0063/jogada001_cnn_t00_d0_inocua.png
63,Minimax(p=3),1,3,2,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0063/jogada003_cnn_t02_d0_inocua.png
63,Minimax(p=3),1,5,4,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0063/jogada005_cnn_t04_d0_inocua.png
63,Minimax(p=3),1,7,6,H_2_5,H_0_5,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0063/jogada007_cnn_t06_d0_inocua.png
63,Minimax(p=3),1,9,8,H_0_5,H_0_5,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0063/jogada009_cnn_t08_d0_inocua.png
63,Minimax(p=3),1,11,10,V_7_4,H_2_3,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0063/jogada011_cnn_t10_d0_inocua.png
63,Minimax(p=3),1,13,12,H_8_3,V_7_2,-1,0,1,0,0,meio,inocua,Minimax_p_3/cnn1_partida0063/jogada013_cnn_t12_d1_inocua.png
63,Minimax(p=3),1,15,14,H_8_1,V_7_0,2,2,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0063/jogada015_cnn_t14_d0_inocua.png
63,Minimax(p=3),1,17,16,V_7_6,V_7_6,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0063/jogada017_cnn_t16_d0_inocua.png
63,Minimax(p=3),1,20,19,V_7_2,H_4_1,8,8,0,1,2,meio,inocua,Minimax_p_3/cnn1_partida0063/jogada020_cnn_t19_d0_inocua.png
63,Minimax(p=3),1,21,20,H_4_1,H_4_1,6,6,0,1,2,meio,inocua,Minimax_p_3/cnn1_partida0063/jogada021_cnn_t20_d0_inocua.png
63,Minimax(p=3),1,22,21,V_3_0,V_3_0,4,4,0,1,2,meio,inocua,Minimax_p_3/cnn1_partida0063/jogada022_cnn_t21_d0_inocua.png
63,Minimax(p=3),1,23,22,H_6_3,H_6_3,4,4,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0063/jogada023_cnn_t22_d0_inocua.png
63,Minimax(p=3),1,24,23,H_4_3,H_4_3,3,3,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0063/jogada024_cnn_t23_d0_inocua.png
63,Minimax(p=3),1,25,24,V_3_4,V_3_4,2,2,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0063/jogada025_cnn_t24_d0_inocua.png
63,Minimax(p=3),1,26,25,V_5_6,V_5_6,1,1,0,1,1,transicao,inocua,Minimax_p_3/cnn1_partida0063/jogada026_cnn_t25_d0_inocua.png
63,Minimax(p=3),1,29,28,V_1_6,V_1_2,3,3,0,1,2,fim,inocua,Minimax_p_3/cnn1_partida0063/jogada029_cnn_t28_d0_inocua.png
63,Minimax(p=3),1,30,29,V_1_0,V_1_2,-2,2,4,0,1,fim,fatal,Minimax_p_3/cnn1_partida0063/jogada030_cnn_t29_d4_fatal.png
68,Minimax(p=3),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0068/jogada001_cnn_t00_d0_inocua.png
68,Minimax(p=3),1,3,2,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0068/jogada003_cnn_t02_d0_inocua.png
68,Minimax(p=3),1,5,4,V_3_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0068/jogada005_cnn_t04_d0_inocua.png
68,Minimax(p=3),1,7,6,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0068/jogada007_cnn_t06_d0_inocua.png
68,Minimax(p=3),1,9,8,V_5_6,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0068/jogada009_cnn_t08_d0_inocua.png
68,Minimax(p=3),1,11,10,H_6_5,H_0_3,0,0,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0068/jogada011_cnn_t10_d0_inocua.png
68,Minimax(p=3),1,13,12,V_3_2,H_0_3,1,1,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0068/jogada013_cnn_t12_d0_inocua.png
68,Minimax(p=3),1,15,14,V_1_2,H_0_3,-2,0,2,0,0,meio,moderada,Minimax_p_3/cnn1_partida0068/jogada015_cnn_t14_d2_moderada.png
68,Minimax(p=3),1,17,16,H_0_3,H_0_3,-4,-4,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0068/jogada017_cnn_t16_d0_inocua.png
68,Minimax(p=3),1,19,18,V_7_4,V_7_4,-6,-6,0,1,1,meio,inocua,Minimax_p_3/cnn1_partida0068/jogada019_cnn_t18_d0_inocua.png
68,Minimax(p=3),1,20,19,V_1_0,V_1_0,-7,-7,0,1,0,meio,inocua,Minimax_p_3/cnn1_partida0068/jogada020_cnn_t19_d0_inocua.png
68,Minimax(p=3),1,29,28,H_2_5,V_1_4,-4,4,8,0,2,fim,fatal,Minimax_p_3/cnn1_partida0068/jogada029_cnn_t28_d8_fatal.png
64,Minimax(p=3),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0064/jogada001_cnn_t00_d0_inocua.png
64,Minimax(p=3),1,3,2,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0064/jogada003_cnn_t02_d0_inocua.png
64,Minimax(p=3),1,5,4,V_1_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0064/jogada005_cnn_t04_d0_inocua.png
64,Minimax(p=3),1,7,6,V_3_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0064/jogada007_cnn_t06_d0_inocua.png
64,Minimax(p=3),1,9,8,V_5_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_3/cnn1_partida0064/jogada009_cnn_t08_d0_inocua.png
